assignment_id,assignment_type,due_date,longevity,value
82150,Project,179960.46,14.74,5
82151,Research paper,228995.12,24.83,2
82152,Discussion post,757856.63,4.03,4
82153,Project,664209.24,7.03,1
82154,Study for test,40659.66,8.23,4
82155,Presentation,464389.21,11.83,4
82156,Lab report,569200.49,9.95,5
82157,Reading,242558.63,3.66,4
82158,Discussion post,857359.19,10.29,2
82159,Study for test,402913.42,19.97,3
82160,Lab report,630871.14,5.41,3
82161,Essay,533066.39,26.71,5
82162,Presentation,150697.25,5.12,4
82163,Research paper,626425.04,3.2,4
82164,Essay,72277.32,6.92,2
82165,Project,6199.66,26.2,4
82166,Lab report,207142.14,21.85,1
82167,Reading,607231.72,8.98,2
82168,Coding assignment,141840.96,9.23,4
82169,Research paper,866297.26,7.61,2
82170,Reading,768151.41,7.41,1
82171,Research paper,855671.44,7.44,2
82172,Presentation,215699.44,8.7,5
82173,Reading,289312.36,17.91,5
82174,Lab report,765502.02,8.71,3
82175,Reading,61448.73,8.97,1
82176,Presentation,459575.7,5.89,4
82177,Presentation,839171.04,2.49,1
82178,Lab report,523086.27,17.06,5
82179,Lab report,772488.97,1.52,1
82180,Essay,253748.58,1.06,4
82181,Presentation,868496.96,2.3,2
82182,Reading,495454.95,15.09,3
82183,Study for test,648053.25,10.97,1
82184,Project,207312.62,9.32,1
82185,Study for test,665689.08,11.57,3
82186,Math problems,141504.02,16.05,2
82187,Math problems,851895.88,11.23,1
82188,Math problems,108439.7,15.08,3
82189,Presentation,91948.03,17.72,5
82190,Coding assignment,314211.54,23.42,5
82191,Math problems,718249.94,28.73,2
82192,Study for test,812009.66,10.38,5
82193,Project,516606.51,8.11,1
82194,Presentation,429880.42,8.43,2
82195,Reading,594818.01,9.53,2
82196,Research paper,297684.29,4.44,1
82197,Reading,39122.02,1.61,3
82198,Math problems,14454.62,3.97,1
82199,Discussion post,789539.43,8.9,5
82200,Project,442531.17,3.82,1
82201,Presentation,667687.52,3.59,1
82202,Presentation,458454.64,3.62,1
82203,Lab report,812470.5,2.2,5
82204,Presentation,262742.71,23.18,1
82205,Lab report,235729.16,9.95,5
82206,Essay,851603.47,13.41,1
82207,Reading,253571.11,3.3,4
82208,Research paper,530538.5,19.61,5
82209,Project,568518.21,10.71,4
82210,Coding assignment,502181.06,4.28,4
82211,Discussion post,414567.19,9.45,4
82212,Project,365638.82,7.15,1
82213,Presentation,494218.64,13.72,1
82214,Lab report,471420.71,4.32,1
82215,Research paper,585067.45,3.56,2
82216,Presentation,539179.24,2.86,5
82217,Essay,313816.1,8.76,1
82218,Math problems,440332.58,5.22,4
82219,Discussion post,247046.39,12.92,4
82220,Discussion post,512093.98,1.41,5
82221,Project,134796.97,5.91,3
82222,Essay,471418.77,12.47,1
82223,Coding assignment,828159.17,9.27,5
82224,Lab report,517483.76,11.64,1
82225,Discussion post,627307.83,16.03,1
82226,Math problems,156615.91,12.25,3
82227,Essay,530644.54,5.81,1
82228,Math problems,573995.08,4.55,5
82229,Project,125391.23,17.61,5
82230,Discussion post,3013.16,3.05,1
82231,Discussion post,451781.06,9.59,1
82232,Presentation,368666.73,6.87,2
82233,Coding assignment,83711.05,22.5,1
82234,Reading,647263.86,11.57,5
82235,Presentation,353704.38,5.18,4
82236,Research paper,509542.99,8.1,1
82237,Discussion post,696157.77,6.91,5
82238,Discussion post,145977.33,13.18,1
82239,Project,291327.66,4.67,2
82240,Coding assignment,593906.96,2.31,4
82241,Essay,29830.16,18.68,3
82242,Essay,2103.55,5.58,3
82243,Essay,160494.7,14.11,2
82244,Presentation,618763.45,18.96,5
82245,Presentation,56432.82,5.66,4
82246,Reading,486379.36,5.78,3
82247,Lab report,383257.64,2.26,1
82248,Research paper,163754.8,11.41,5
82249,Discussion post,655029.97,21.93,2
82250,Study for test,467988.62,17.37,5
82251,Project,206089.63,19.42,1
82252,Lab report,185665.7,8.32,2
82253,Project,189361.0,6.19,1
82254,Project,132883.58,10.68,4
82255,Lab report,727306.4,6.16,2
82256,Presentation,234737.3,26.72,4
82257,Reading,817967.14,11.94,5
82258,Presentation,387149.77,9.01,3
82259,Discussion post,99845.04,6.95,2
82260,Discussion post,678154.91,13.59,2
82261,Lab report,563400.97,2.21,2
82262,Coding assignment,384162.66,6.3,1
82263,Discussion post,314873.56,2.62,2
82264,Project,346035.85,3.26,5
82265,Lab report,192029.98,6.91,1
82266,Coding assignment,688812.29,3.91,3
82267,Math problems,853722.93,22.03,2
82268,Reading,69475.03,20.66,1
82269,Math problems,27915.58,11.26,3
82270,Reading,614024.25,8.28,5
82271,Study for test,290576.97,2.03,4
82272,Coding assignment,381125.08,9.53,2
82273,Essay,454733.53,17.73,4
82274,Reading,679430.27,5.85,4
82275,Study for test,56388.66,9.3,2
82276,Math problems,600182.5,3.53,1
82277,Project,421847.76,18.86,5
82278,Math problems,667911.11,8.11,4
82279,Presentation,52196.26,3.62,5
82280,Lab report,331011.65,11.23,4
82281,Study for test,220945.69,13.02,1
82282,Math problems,702284.92,19.28,1
82283,Essay,803766.41,5.65,1
82284,Study for test,103714.23,28.11,4
82285,Coding assignment,149615.77,10.55,2
82286,Project,734038.75,7.65,5
82287,Lab report,214057.92,3.73,5
82288,Discussion post,580969.97,5.37,4
82289,Research paper,84361.42,10.51,4
82290,Research paper,390816.78,10.32,3
82291,Lab report,197767.29,17.56,4
82292,Math problems,541097.79,13.98,4
82293,Math problems,795912.66,4.95,2
82294,Reading,807062.23,7.55,5
82295,Essay,476702.92,5.82,4
82296,Discussion post,531019.7,23.88,1
82297,Lab report,549145.05,3.14,2
82298,Discussion post,204138.1,10.61,3
82299,Study for test,664990.09,10.39,5
82300,Lab report,593310.78,18.23,3
82301,Presentation,320010.02,4.93,1
82302,Essay,42264.28,14.79,1
82303,Math problems,485354.38,4.8,3
82304,Lab report,272993.81,16.6,1
82305,Project,329630.57,2.13,4
82306,Study for test,468245.67,25.78,2
82307,Essay,851204.15,12.25,4
82308,Presentation,810898.2,12.6,4
82309,Discussion post,34548.59,13.17,4
82310,Lab report,1848.6,13.12,4
82311,Reading,48368.26,2.86,1
82312,Discussion post,789767.83,2.84,2
82313,Reading,767442.87,22.73,2
82314,Math problems,334316.34,2.99,4
82315,Essay,44782.4,3.37,1
82316,Coding assignment,451402.89,20.73,3
82317,Math problems,284063.16,13.53,3
82318,Research paper,10477.24,7.18,3
82319,Math problems,367321.95,7.84,3
82320,Lab report,672842.81,15.89,4
82321,Discussion post,209898.08,28.13,1
82322,Presentation,225203.16,12.77,1
82323,Reading,125170.62,5.36,5
82324,Essay,714558.28,3.68,5
82325,Lab report,181723.8,1.3,3
82326,Math problems,635666.45,13.68,3
82327,Reading,823055.92,21.03,3
82328,Coding assignment,718369.05,13.64,3
82329,Discussion post,415899.5,5.62,2
82330,Presentation,6472.12,17.2,1
82331,Lab report,758356.01,28.49,3
82332,Study for test,172428.8,22.05,5
82333,Presentation,96070.41,3.66,1
82334,Discussion post,520665.65,3.77,2
82335,Presentation,561898.8,15.07,5
82336,Lab report,403745.95,6.83,5
82337,Reading,772670.95,9.15,5
82338,Research paper,243891.19,11.75,5
82339,Essay,447471.98,12.7,1
82340,Discussion post,274948.7,7.39,4
82341,Presentation,468713.44,9.93,3
82342,Study for test,857498.95,5.28,5
82343,Presentation,229408.6,13.59,4
82344,Research paper,364323.79,11.98,4
82345,Project,309870.93,4.82,4
82346,Project,833817.73,17.1,2
82347,Math problems,359308.67,1.42,1
82348,Presentation,433300.8,5.65,3
82349,Reading,326364.35,24.38,1
82350,Essay,480129.22,5.31,2
82351,Math problems,816170.7,4.93,3
82352,Reading,181233.76,4.47,2
82353,Presentation,136085.72,8.91,4
82354,Research paper,532635.38,6.47,2
82355,Research paper,494856.87,20.28,4
82356,Reading,186086.57,9.81,5
82357,Lab report,288939.89,22.1,3
82358,Study for test,320697.52,24.44,5
82359,Presentation,81173.78,6.81,3
82360,Reading,833320.57,18.41,4
82361,Coding assignment,173747.08,5.88,4
82362,Essay,140857.62,3.17,1
82363,Discussion post,435118.79,4.58,4
82364,Reading,873036.37,4.59,1
82365,Reading,419994.73,23.59,4
82366,Essay,694601.23,15.83,5
82367,Reading,367161.77,4.88,1
82368,Lab report,107141.56,7.45,4
82369,Lab report,337016.52,3.7,3
82370,Reading,198417.77,14.24,2
82371,Research paper,526036.26,10.16,5
82372,Math problems,249656.62,17.81,5
82373,Math problems,539792.27,17.62,4
82374,Math problems,775896.95,12.02,4
82375,Reading,312376.41,12.53,3
82376,Presentation,281082.66,12.05,1
82377,Essay,316988.14,6.52,3
82378,Reading,725330.22,22.4,3
82379,Essay,307726.64,8.15,4
82380,Presentation,445840.0,15.1,3
82381,Discussion post,586240.09,4.59,2
82382,Math problems,748100.13,7.72,1
82383,Research paper,439998.16,7.0,4
82384,Project,732602.14,18.1,4
82385,Presentation,811533.5,5.18,1
82386,Discussion post,491221.7,7.42,3
82387,Coding assignment,76526.71,15.85,1
82388,Presentation,808114.04,16.77,3
82389,Reading,17376.71,5.0,4
82390,Discussion post,715994.23,13.18,4
82391,Lab report,463897.36,3.01,3
82392,Discussion post,476814.85,27.97,4
82393,Study for test,314477.58,15.27,1
82394,Lab report,848836.05,19.2,2
82395,Project,547148.92,11.09,5
82396,Research paper,873157.26,9.04,2
82397,Study for test,804827.95,10.65,5
82398,Lab report,319791.28,1.71,1
82399,Research paper,378564.38,5.8,2
82400,Math problems,742375.21,10.82,1
82401,Project,594706.19,10.45,2
82402,Essay,772365.55,9.76,2
82403,Reading,530441.06,3.81,5
82404,Lab report,471780.87,17.17,5
82405,Presentation,751088.14,4.11,4
82406,Presentation,720409.44,3.63,2
82407,Coding assignment,426177.73,7.58,2
82408,Project,683786.08,12.19,2
82409,Lab report,542355.25,29.1,4
82410,Research paper,247864.5,4.21,2
82411,Project,709831.44,7.0,1
82412,Reading,435891.32,1.84,2
82413,Reading,77169.0,10.43,2
82414,Lab report,617735.52,13.65,3
82415,Project,682840.05,14.81,2
82416,Lab report,851621.12,5.52,3
82417,Study for test,210780.56,16.51,1
82418,Presentation,111503.53,12.36,2
82419,Study for test,652109.85,23.25,2
82420,Math problems,415386.48,15.87,2
82421,Discussion post,190295.62,9.5,1
82422,Research paper,57199.32,6.39,2
82423,Lab report,532361.31,10.01,2
82424,Presentation,782219.82,25.24,2
82425,Essay,559264.02,3.21,4
82426,Project,152680.93,5.8,3
82427,Essay,295133.71,15.0,2
82428,Discussion post,108139.16,7.47,5
82429,Presentation,24578.04,11.99,3
82430,Math problems,271302.16,16.52,3
82431,Project,551230.69,16.61,1
82432,Reading,725839.94,12.22,3
82433,Math problems,497249.52,12.36,1
82434,Reading,260973.31,10.8,3
82435,Project,721411.78,11.27,1
82436,Coding assignment,123547.26,7.37,2
82437,Math problems,95326.93,1.61,4
82438,Research paper,167585.66,9.54,1
82439,Reading,706307.29,15.04,3
82440,Research paper,236678.46,17.31,3
82441,Study for test,100125.74,1.71,4
82442,Research paper,2640.99,29.6,5
82443,Coding assignment,757894.06,2.34,1
82444,Lab report,750942.38,14.53,5
82445,Presentation,240353.44,24.45,2
82446,Coding assignment,360250.04,9.29,3
82447,Project,348756.95,14.62,3
82448,Reading,416612.5,4.41,1
82449,Coding assignment,545418.44,29.75,4
82450,Discussion post,391315.95,18.13,4
82451,Project,585711.6,5.54,4
82452,Discussion post,34629.92,7.95,4
82453,Presentation,60753.25,12.0,3
82454,Presentation,146060.36,13.62,1
82455,Reading,515824.22,3.83,5
82456,Research paper,840061.45,4.54,3
82457,Research paper,321751.67,5.16,2
82458,Project,243755.78,16.94,3
82459,Project,228545.49,9.03,2
82460,Coding assignment,819925.92,7.47,3
82461,Essay,419100.98,12.95,5
82462,Lab report,120170.52,1.24,3
82463,Reading,602596.17,10.95,4
82464,Project,569257.42,1.21,1
82465,Research paper,806962.06,29.29,1
82466,Coding assignment,853662.67,10.26,5
82467,Math problems,89346.27,4.09,1
82468,Math problems,638611.3,29.03,4
82469,Research paper,316260.65,5.38,1
82470,Discussion post,550100.87,4.67,2
82471,Study for test,60948.52,6.33,1
82472,Essay,142278.08,26.91,4
82473,Reading,102022.37,3.04,4
82474,Lab report,119875.91,17.37,3
82475,Coding assignment,824302.01,4.33,2
82476,Coding assignment,690464.69,3.06,5
82477,Study for test,598357.51,8.11,2
82478,Coding assignment,660569.88,15.67,2
82479,Coding assignment,541275.37,5.25,4
82480,Research paper,486737.66,1.36,1
82481,Coding assignment,671181.11,6.27,2
82482,Reading,705942.35,8.45,4
82483,Lab report,659040.18,6.01,3
82484,Essay,179607.76,25.3,5
82485,Presentation,377473.67,4.56,5
82486,Essay,435282.96,21.03,4
82487,Reading,137139.9,27.61,1
82488,Essay,125903.74,16.74,2
82489,Essay,628192.8,7.29,4
82490,Project,746376.45,16.84,1
82491,Essay,775006.25,21.93,1
82492,Study for test,410961.14,4.97,2
82493,Research paper,98099.18,26.01,2
82494,Coding assignment,853745.73,9.99,1
82495,Project,82985.0,3.31,2
82496,Essay,589583.76,5.22,3
82497,Lab report,493118.87,4.0,3
82498,Reading,17246.77,15.69,1
82499,Essay,246028.31,2.61,4
82500,Study for test,225308.38,5.83,3
82501,Project,70099.46,25.23,2
82502,Reading,304860.79,19.74,3
82503,Presentation,432495.32,9.45,1
82504,Study for test,223549.8,11.09,1
82505,Coding assignment,797216.46,11.58,5
82506,Presentation,650158.99,4.59,3
82507,Math problems,337781.53,22.58,4
82508,Project,462177.7,22.61,3
82509,Discussion post,584483.76,10.64,5
82510,Presentation,396225.4,21.17,4
82511,Study for test,344701.44,21.08,1
82512,Discussion post,381210.86,8.21,3
82513,Coding assignment,521758.19,9.23,3
82514,Lab report,634596.24,5.11,2
82515,Math problems,81143.86,3.4,2
82516,Coding assignment,274456.44,9.31,4
82517,Coding assignment,824913.95,20.75,5
82518,Lab report,233485.75,24.23,1
82519,Coding assignment,146582.05,2.05,1
82520,Study for test,512629.8,2.99,4
82521,Presentation,696159.68,21.24,4
82522,Essay,471403.12,1.61,5
82523,Reading,829841.41,9.57,3
82524,Math problems,483357.26,24.94,3
82525,Discussion post,858817.09,24.9,2
82526,Coding assignment,517849.0,13.47,2
82527,Discussion post,629038.73,8.75,4
82528,Math problems,597265.78,27.47,4
82529,Discussion post,280153.33,4.98,5
82530,Study for test,364997.49,17.22,3
82531,Project,696344.04,10.09,3
82532,Reading,606033.59,2.14,3
82533,Lab report,754176.44,12.0,5
82534,Study for test,446881.44,9.56,2
82535,Discussion post,844135.36,2.33,5
82536,Essay,464932.85,14.74,5
82537,Discussion post,598886.07,4.17,3
82538,Essay,584635.83,6.23,2
82539,Research paper,327325.18,19.93,1
82540,Presentation,455773.55,9.89,3
82541,Discussion post,337661.24,9.17,1
82542,Project,291034.17,22.11,1
82543,Essay,298764.15,2.84,4
82544,Presentation,354696.24,5.31,4
82545,Project,568867.5,1.92,1
82546,Essay,162647.86,4.33,4
82547,Presentation,403736.68,2.6,1
82548,Discussion post,238287.8,3.17,1
82549,Essay,764729.72,2.41,2
82550,Discussion post,138768.8,7.24,4
82551,Math problems,679952.34,3.54,1
82552,Project,641544.35,5.93,2
82553,Essay,590296.87,19.34,2
82554,Study for test,557165.37,9.14,3
82555,Project,729384.92,27.66,1
82556,Reading,409373.35,2.76,5
82557,Coding assignment,296665.36,13.13,3
82558,Essay,315399.53,2.54,5
82559,Discussion post,221978.88,9.23,3
82560,Discussion post,595896.59,4.55,4
82561,Coding assignment,68049.24,2.7,2
82562,Reading,834930.04,7.05,2
82563,Lab report,312601.54,11.83,4
82564,Presentation,668384.73,4.97,4
82565,Research paper,225340.72,12.5,4
82566,Study for test,511013.15,4.19,5
82567,Math problems,476151.71,5.13,4
82568,Coding assignment,578732.18,17.76,5
82569,Study for test,60090.05,7.72,1
82570,Project,255439.4,1.84,5
82571,Project,193941.27,3.1,3
82572,Study for test,73411.68,7.41,3
82573,Research paper,789179.15,29.12,2
82574,Coding assignment,832657.78,13.5,1
82575,Coding assignment,614025.23,3.99,3
82576,Math problems,42838.51,8.93,5
82577,Lab report,767719.89,14.76,3
82578,Study for test,722860.64,17.68,2
82579,Project,376465.28,6.96,1
82580,Discussion post,200336.41,11.71,3
82581,Essay,182495.7,7.92,5
82582,Discussion post,397829.04,15.43,1
82583,Research paper,781281.38,15.47,1
82584,Presentation,796064.87,22.51,1
82585,Presentation,836177.92,3.14,5
82586,Coding assignment,574693.14,2.34,4
82587,Presentation,598.44,1.33,3
82588,Essay,50958.04,6.17,3
82589,Math problems,424246.04,10.72,4
82590,Project,586269.62,4.45,5
82591,Research paper,347993.45,5.58,1
82592,Reading,238214.69,13.97,4
82593,Lab report,558885.88,4.8,2
82594,Coding assignment,847657.15,7.19,4
82595,Research paper,807961.79,16.89,1
82596,Discussion post,671806.02,8.62,1
82597,Research paper,718643.14,29.65,4
82598,Presentation,15381.43,13.95,2
82599,Coding assignment,824360.44,6.12,3
82600,Discussion post,366633.26,20.77,4
82601,Research paper,839610.57,2.48,4
82602,Math problems,665852.1,14.25,1
82603,Project,318044.21,23.28,5
82604,Essay,243487.57,9.67,1
82605,Essay,219784.53,25.23,1
82606,Study for test,302805.68,10.33,5
82607,Project,611973.24,2.31,5
82608,Study for test,603283.92,3.27,2
82609,Project,527011.81,8.53,3
82610,Research paper,118187.05,8.29,1
82611,Study for test,773684.14,3.67,1
82612,Project,266947.87,2.94,1
82613,Project,432858.22,14.79,3
82614,Essay,469680.01,11.64,1
82615,Discussion post,469316.47,6.64,1
82616,Project,612762.58,20.24,5
82617,Project,151310.59,2.09,1
82618,Discussion post,63543.61,5.84,1
82619,Reading,798762.68,15.89,5
82620,Essay,45221.12,3.56,2
82621,Presentation,282599.86,2.06,2
82622,Coding assignment,688403.46,5.26,1
82623,Research paper,425940.16,5.79,5
82624,Presentation,358124.72,9.84,1
82625,Study for test,704800.78,17.9,1
82626,Reading,822352.78,15.98,1
82627,Research paper,495447.6,12.36,3
82628,Lab report,500776.23,2.63,3
82629,Presentation,667893.15,7.89,4
82630,Lab report,301343.76,9.06,1
82631,Research paper,262368.84,1.82,2
82632,Project,175597.23,19.81,2
82633,Research paper,453584.04,3.54,1
82634,Study for test,131073.07,5.52,3
82635,Math problems,798065.34,6.46,3
82636,Reading,719617.01,3.19,1
82637,Coding assignment,407858.91,11.97,1
82638,Research paper,461088.16,2.46,4
82639,Coding assignment,199465.59,6.44,4
82640,Presentation,112805.67,11.92,5
82641,Study for test,723478.39,23.37,5
82642,Coding assignment,518037.42,18.57,4
82643,Discussion post,611870.35,4.42,3
82644,Reading,846044.68,5.53,5
82645,Study for test,619535.16,5.81,5
82646,Study for test,492602.98,2.87,5
82647,Math problems,803761.99,4.19,4
82648,Presentation,600478.68,1.3,1
82649,Research paper,316906.11,12.59,2
82650,Math problems,813824.29,6.52,5
82651,Presentation,211129.08,9.47,4
82652,Discussion post,704488.81,4.42,3
82653,Project,796815.13,16.65,2
82654,Reading,869804.13,8.21,2
82655,Discussion post,853871.84,8.21,2
82656,Project,278402.8,10.42,4
82657,Coding assignment,577971.15,4.69,5
82658,Lab report,746423.13,4.82,4
82659,Project,402560.95,3.79,2
82660,Discussion post,513577.84,3.87,2
82661,Reading,292705.44,1.88,3
82662,Essay,858113.01,5.95,2
82663,Research paper,5674.77,4.17,2
82664,Math problems,346005.52,17.46,3
82665,Coding assignment,684920.06,19.08,2
82666,Lab report,19151.92,7.08,2
82667,Reading,450544.4,10.86,1
82668,Research paper,501605.21,12.8,2
82669,Project,871874.16,8.3,2
82670,Research paper,266757.15,29.4,5
82671,Math problems,222603.97,23.49,3
82672,Presentation,399837.45,1.5,4
82673,Essay,249634.34,9.62,2
82674,Coding assignment,97619.73,4.41,5
82675,Coding assignment,633514.42,5.95,5
82676,Project,777732.15,4.3,3
82677,Coding assignment,410945.96,2.81,4
82678,Reading,663393.49,4.71,4
82679,Presentation,16476.76,5.08,5
82680,Presentation,330720.14,1.98,2
82681,Discussion post,528216.43,1.09,3
